tau,P_excited_N_1,P_excited_N_2,P_excited_N_3,P_excited_N_4,P_excited_N_5,P_excited_N_6
0.6332665330661322,0.022379892106541694,0.05408461846363713,0.08803003057408267,0.11709730819629531,0.14132231614409185,0.16139496745578996
0.6372745490981964,0.021848118245077198,0.05365778674305118,0.08758804882057436,0.11659191924211262,0.1407420322330657,0.1607432668415214
0.6412825651302605,0.021328980507389614,0.05324099790882744,0.08715162106494981,0.11609030374083493,0.14016481813894502,0.16009451556809673
0.6452905811623246,0.020822178586623045,0.05283386227710189,0.08672054614020255,0.11559236677320599,0.1395906198648684,0.15944866243477523
0.6492985971943888,0.02032741916303863,0.052436034765389355,0.08629463246606651,0.11509801550847662,0.1390193863552896,0.15880568060261613
0.6533066132264529,0.01984441569022745,0.05204719698352481,0.0858736986755324,0.11460716751591307,0.13845106870708873,0.15816556138142052
0.657314629258517,0.019372888181323426,0.051667034117433355,0.08545757103726653,0.11411974931817062,0.137885620131608,0.15752823727605075
0.6613226452905812,0.018912564234105204,0.051295224227500075,0.08504608352975829,0.11363566685799611,0.13732299718234167,0.15689372149320008
0.6653306613226453,0.0184631785852171,0.05093145722050084,0.08463908056440715,0.11315483324829893,0.13676315890046564,0.15626197551807125
0.6693386773547093,0.018024471328136244,0.0505754502582846,0.08423641467848994,0.11267716372528208,0.13620606582601477,0.1556329684292616
0.6733466933867734,0.017596188623604077,0.050226931305757644,0.08383794539879386,0.11220257090566038,0.13565168052556786,0.15500669799188857
0.6773547094188376,0.017178082516944942,0.049885631025268745,0.08344353882162302,0.1117309863912459,0.13509996753423523,0.15438312008789012
0.6813627254509017,0.01676991075521393,0.04955128298046719,0.08305306590714058,0.11126234777141504,0.13455089323560362,0.15376222384961818
0.6853707414829658,0.01637143684138932,0.04922363272771058,0.08266640387340421,0.11079659251959206,0.13400441810150449,0.15314396973001249
0.68937875751503,0.015982431294357204,0.04890245303694353,0.0822834351849652,0.11033366436234499,0.13346051862264446,0.1525283785397205
0.6933867735470941,0.015602669379968874,0.04858753262058646,0.0819040494479438,0.10987350774662297,0.132919163841372,0.15191539348461608
0.6973947895791582,0.015231931416251092,0.04827864781119193,0.0815281415286781,0.10941606698413642,0.13238032055859805,0.1513050107198114
0.7014028056112224,0.01487000283241133,0.047975569648249006,0.0811556108488932,0.10896129378891055,0.1318439607628462,0.1506972061966641
0.7054108216432865,0.014516674012439636,0.047678083938843,0.08078636083382498,0.10850914406632578,0.1313100568197076,0.15009196135826333
0.7094188376753506,0.014171740138710507,0.04738600652451368,0.08042029755819921,0.10805957349866331,0.13077858372836004,0.14948926898108442
0.7134268537074148,0.013835001946360554,0.04709916324276156,0.08005733091277661,0.10761252818840171,0.130249517168667,0.14888909470420164
0.7174348697394789,0.01350626538614692,0.04681736628926759,0.079697374053778,0.10716795655859812,0.1297228336485316,0.1482914551956473
